person1,person2,weight,film_count,films,collaboration_types,same_school,school,same_location,location
Tấn Bo,Hồng Tơ,1.0,1,Khi đàn ông có bầu,actor-actor,False,,False,
Tấn Bo,Minh Thuận (ca sĩ),1.0,1,Khi đàn ông có bầu,actor-actor,False,,False,
Tấn Bo,Mạc Can,1.0,1,Khi đàn ông có bầu,actor-actor,False,,False,
Tấn Bo,Hữu Lộc,1.0,1,Khi đàn ông có bầu,actor-actor,False,,False,
Tấn Bo,Vĩnh Thuyên Kim,1.0,1,Bay vào cõi mộng,actor-actor,False,,False,
Tấn Bo,Lương Thế Thành,1.0,1,Bay vào cõi mộng,actor-actor,False,,False,
Tấn Bo,Nikki Dương Nhật Vi,1.0,1,Bay vào cõi mộng,actor-actor,False,,False,
Tấn Bo,Kiều Oanh,1.0,1,Bay vào cõi mộng,actor-actor,False,,False,
Tấn Bo,Lê Huỳnh,1.0,1,Bay vào cõi mộng,actor-actor,False,,False,
Tấn Bo,Tommy Ngô,1.0,1,Bay vào cõi mộng,actor-actor,False,,False,
Tấn Bo,Lynda Trang Đài,1.0,1,Bay vào cõi mộng,actor-actor,False,,False,
Tấn Bo,Khánh Phương,1.0,1,Bay vào cõi mộng,actor-actor,False,,False,
Tấn Bo,Hải Băng,1.0,1,Bay vào cõi mộng,actor-actor,False,,False,
Tấn Bo,Xuân Lan,1.0,1,Bay vào cõi mộng,actor-actor,False,,False,
Tấn Bo,Mai Trần,1.0,1,Bay vào cõi mộng,actor-actor,False,,False,
Tấn Bo,Ngân Quỳnh,1.0,1,Bay vào cõi mộng,actor-actor,False,,False,
Tấn Bo,Thu Tuyết,1.0,1,Bay vào cõi mộng,actor-actor,False,,False,
Tấn Bo,Bùi Tấn Trường,1.0,1,Bay vào cõi mộng,actor-actor,False,,False,
Kim Ngọc (nghệ sĩ),Nguyễn Phi Hùng (ca sĩ),1.0,1,Khi đàn ông có bầu,actor-actor,False,,False,
Kim Ngọc (nghệ sĩ),Hồng Nga,1.0,1,Khi đàn ông có bầu,actor-actor,False,,False,
Kim Ngọc (nghệ sĩ),Trương Ngọc Ánh,1.0,1,Khi đàn ông có bầu,actor-actor,False,,False,
Kim Ngọc (nghệ sĩ),Ngọc Giàu,1.0,1,Khi đàn ông có bầu,actor-actor,False,,False,
Kim Ngọc (nghệ sĩ),Bảo Chung,1.0,1,Khi đàn ông có bầu,actor-actor,False,,False,
Kim Ngọc (nghệ sĩ),Hồng Vân (diễn viên),1.0,1,Khi đàn ông có bầu,actor-actor,False,,False,
Kim Ngọc (nghệ sĩ),Phương Thanh,1.0,1,Khi đàn ông có bầu,actor-actor,False,,False,
Kim Ngọc (nghệ sĩ),Quyền Linh,1.0,1,Khi đàn ông có bầu,actor-actor,False,,False,
Kim Ngọc (nghệ sĩ),Thúy Nga (nghệ sĩ),1.0,1,Khi đàn ông có bầu,actor-actor,False,,False,
Kim Ngọc (nghệ sĩ),Hữu Nghĩa,1.0,1,Khi đàn ông có bầu,actor-actor,False,,False,
Kim Ngọc (nghệ sĩ),Kim Khánh (diễn viên),1.0,1,Khi đàn ông có bầu,actor-actor,False,,False,
Kim Ngọc (nghệ sĩ),Nguyễn Chánh Tín,1.0,1,Khi đàn ông có bầu,actor-actor,False,,False,
Kim Ngọc (nghệ sĩ),Việt Hương,1.0,1,Khi đàn ông có bầu,actor-actor,False,,False,
Kim Ngọc (nghệ sĩ),Mỹ Uyên,1.0,1,Khi đàn ông có bầu,actor-actor,False,,False,
Kim Ngọc (nghệ sĩ),Chi Bảo,1.0,1,Khi đàn ông có bầu,actor-actor,False,,False,
Kim Ngọc (nghệ sĩ),Huỳnh Anh Tuấn,1.0,1,Khi đàn ông có bầu,actor-actor,False,,False,
Kim Ngọc (nghệ sĩ),quần vợt,1.0,1,Khi đàn ông có bầu,actor-actor,False,,False,
Kim Ngọc (nghệ sĩ),Anh Vũ (nghệ sĩ),1.0,1,Khi đàn ông có bầu,actor-actor,False,,False,
Kim Ngọc (nghệ sĩ),gà,1.0,1,Khi đàn ông có bầu,actor-actor,False,,False,
Kim Ngọc (nghệ sĩ),Hồng Tơ,1.0,1,Khi đàn ông có bầu,actor-actor,False,,False,
Kim Ngọc (nghệ sĩ),Minh Thuận (ca sĩ),1.0,1,Khi đàn ông có bầu,actor-actor,False,,False,
Kim Ngọc (nghệ sĩ),Mạc Can,1.0,1,Khi đàn ông có bầu,actor-actor,False,,False,
Kim Ngọc (nghệ sĩ),Hữu Lộc,1.0,1,Khi đàn ông có bầu,actor-actor,False,,False,
Isaac (ca sĩ),Dương Cẩm Lynh,1.0,1,Gia sư nữ quái,actor-actor,False,,False,
Isaac (ca sĩ),Hữu Châu,1.0,1,Tấm Cám: Chuyện chưa kể,actor-actor,False,,False,
Isaac (ca sĩ),365daband,1.0,1,Tấm Cám: Chuyện chưa kể,actor-actor,False,,False,
Isaac (ca sĩ),Võ Ngọc Trai,1.0,1,Tấm Cám: Chuyện chưa kể,actor-actor,False,,False,
Isaac (ca sĩ),S.T Sơn Thạch,1.0,1,Tấm Cám: Chuyện chưa kể,actor-actor,False,,False,
Isaac (ca sĩ),Jun Phạm,1.0,1,Tấm Cám: Chuyện chưa kể,actor-actor,False,,False,
Isaac (ca sĩ),Thành Lộc,1.0,1,Tấm Cám: Chuyện chưa kể,actor-actor,False,,False,
Isaac (ca sĩ),Ngọc Giàu,1.0,1,Tấm Cám: Chuyện chưa kể,actor-actor,False,,False,
Isaac (ca sĩ),phượng hoàng,1.0,1,Song lang (phim),actor-actor,False,,False,
Isaac (ca sĩ),Leon Lê,1.0,1,Song lang (phim),actor-director,False,,False,
Isaac (ca sĩ),Quốc Huy (diễn viên),0.3,0,,,False,,True,"Cần Thơ, Việt Nam"
Isaac (ca sĩ),Cao Thái Hà,0.3,0,,,False,,True,"Cần Thơ, Việt Nam"
Isaac (ca sĩ),Quốc Trường (diễn viên),0.3,0,,,False,,True,"Cần Thơ, Việt Nam"
Isaac (ca sĩ),Nhan Phúc Vinh,0.3,0,,,False,,True,"Cần Thơ, Việt Nam"
Anh Tú (sinh 1993),Mạc Văn Khoa,2.0,2,Cua lại vợ bầu|Siêu lừa gặp siêu lầy,actor-actor,False,,False,
Anh Tú (sinh 1993),Khả Như,1.0,1,Cua lại vợ bầu,actor-actor,False,,False,
Anh Tú (sinh 1993),Hữu Châu,1.0,1,Cua lại vợ bầu,actor-actor,False,,False,
Anh Tú (sinh 1993),Lê Giang (nghệ sĩ),1.0,1,Cua lại vợ bầu,actor-actor,False,,False,
Anh Tú (sinh 1993),Quang Minh - Hồng Đào,1.0,1,Cua lại vợ bầu,actor-actor,False,,False,
Anh Tú (sinh 1993),Trung Dân,1.0,1,Cua lại vợ bầu,actor-actor,False,,False,
Anh Tú (sinh 1993),Hari Won,1.0,1,Cua lại vợ bầu,actor-actor,False,,False,
Anh Tú (sinh 1993),Thuận Hoàng,1.0,1,Cua lại vợ bầu,actor-actor,False,,False,
Anh Tú (sinh 1993),Hoàng Thanh Mai,1.0,1,Cua lại vợ bầu,actor-actor,False,,False,
Anh Tú (sinh 1993),Ngọc Phước,1.0,1,Siêu lừa gặp siêu lầy,actor-actor,False,,False,
Anh Tú (sinh 1993),Trung Lùn,1.0,1,Siêu lừa gặp siêu lầy,actor-actor,False,,False,
Anh Tú (sinh 1993),Cát Tường (diễn viên),1.0,1,Siêu lừa gặp siêu lầy,actor-actor,False,,False,
Anh Tú (sinh 1993),Đại Nghĩa (diễn viên),1.0,1,Siêu lừa gặp siêu lầy,actor-actor,False,,False,
Anh Tú (sinh 1993),Lâm Vỹ Dạ,1.5,1,Siêu lừa gặp siêu lầy,actor-actor,True,Trường Đại học Sân khấu – Điện ảnh Thành phố Hồ Chí Minh,False,
Anh Tú (sinh 1993),Võ Thanh Hòa,1.0,1,Siêu lừa gặp siêu lầy,actor-director,False,,False,
Anh Tú (sinh 1993),Diệu Nhi,1.0,1,Gặp lại chị bầu,actor-actor,False,,False,
Anh Tú (sinh 1993),Lê Giang,1.0,1,Gặp lại chị bầu,actor-actor,False,,False,
Anh Tú (sinh 1993),Lan Phương,0.3,0,,,False,,True,"Hà Nội, Việt Nam"
Anh Tú (sinh 1993),Lê Dương Bảo Lâm,0.5,0,,,True,Trường Đại học Sân khấu – Điện ảnh Thành phố Hồ Chí Minh,False,
Anh Tú (sinh 1993),Phương Anh Đào,0.5,0,,,True,Trường Đại học Sân khấu – Điện ảnh Thành phố Hồ Chí Minh,False,
Anh Tú (sinh 1993),Quân A.P,0.3,0,,,False,,True,"Hà Nội, Việt Nam"
Anh Tú (sinh 1993),Quốc Huy (diễn viên),0.5,0,,,True,Trường Đại học Sân khấu – Điện ảnh Thành phố Hồ Chí Minh,False,
Anh Tú (sinh 1993),Oanh Kiều,0.5,0,,,True,Trường Đại học Sân khấu – Điện ảnh Thành phố Hồ Chí Minh,False,
Anh Tú (sinh 1993),Nhã Phương (diễn viên),0.5,0,,,True,Trường Đại học Sân khấu – Điện ảnh Thành phố Hồ Chí Minh,False,
Anh Tú (sinh 1993),Huy Khánh,0.5,0,,,True,Trường Đại học Sân khấu – Điện ảnh Thành phố Hồ Chí Minh,False,
Anh Tú (sinh 1993),Dương Hoàng Anh,0.3,0,,,False,,True,"Hà Nội, Việt Nam"
Anh Tú (sinh 1993),Châu Bùi,0.3,0,,,False,,True,"Hà Nội, Việt Nam"
Anh Tú (sinh 1993),Hoàng Yến Chibi,0.3,0,,,False,,True,"Hà Nội, Việt Nam"
Anh Tú (sinh 1993),Hoàng Thùy Linh,0.3,0,,,False,,True,"Hà Nội, Việt Nam"
Anh Tú (sinh 1993),Phạm Quỳnh Anh,0.3,0,,,False,,True,"Hà Nội, Việt Nam"
Anh Tú (sinh 1993),Chi Pu,0.3,0,,,False,,True,"Hà Nội, Việt Nam"
Anh Tú (sinh 1993),Tăng Nhật Tuệ,0.3,0,,,False,,True,"Hà Nội, Việt Nam"
Anh Tú (sinh 1993),Đức Phúc,0.3,0,,,False,,True,"Hà Nội, Việt Nam"
Anh Tú (sinh 1993),Công Dương,0.3,0,,,False,,True,"Hà Nội, Việt Nam"
Anh Tú (sinh 1993),Hoàng Hà (diễn viên),0.3,0,,,False,,True,"Hà Nội, Việt Nam"
Anh Tú (sinh 1993),Bùi Lan Hương,0.3,0,,,False,,True,"Hà Nội, Việt Nam"
Anh Tú (sinh 1993),Quỳnh Lam,0.5,0,,,True,Trường Đại học Sân khấu – Điện ảnh Thành phố Hồ Chí Minh,False,
Anh Tú (sinh 1993),Lê Phương,0.5,0,,,True,Trường Đại học Sân khấu – Điện ảnh Thành phố Hồ Chí Minh,False,
Anh Tú (sinh 1993),Mai Thu Huyền,0.3,0,,,False,,True,"Hà Nội, Việt Nam"
Anh Tú (sinh 1993),Thùy Anh,0.3,0,,,False,,True,"Hà Nội, Việt Nam"
Anh Tú (sinh 1993),Lương Mạnh Hải,0.3,0,,,False,,True,"Hà Nội, Việt Nam"
Anh Tú (sinh 1993),Kiều Thanh,0.3,0,,,False,,True,"Hà Nội, Việt Nam"
Anh Tú (sinh 1993),Lã Thanh Huyền,0.3,0,,,False,,True,"Hà Nội, Việt Nam"
Mạc Văn Khoa,Khả Như,1.0,1,Cua lại vợ bầu,actor-actor,False,,False,
Mạc Văn Khoa,Hữu Châu,1.0,1,Cua lại vợ bầu,actor-actor,False,,False,
Mạc Văn Khoa,Lê Giang (nghệ sĩ),1.0,1,Cua lại vợ bầu,actor-actor,False,,False,
Mạc Văn Khoa,Quang Minh - Hồng Đào,1.0,1,Cua lại vợ bầu,actor-actor,False,,False,
Mạc Văn Khoa,Trung Dân,2.0,2,"Cua lại vợ bầu|Taxi, em tên gì?",actor-actor,False,,False,
Mạc Văn Khoa,Hari Won,1.0,1,Cua lại vợ bầu,actor-actor,False,,False,
Mạc Văn Khoa,Thuận Hoàng,1.0,1,Cua lại vợ bầu,actor-actor,False,,False,
Mạc Văn Khoa,Hoàng Thanh Mai,1.0,1,Cua lại vợ bầu,actor-actor,False,,False,
Mạc Văn Khoa,Ngọc Phước,1.0,1,Siêu lừa gặp siêu lầy,actor-actor,False,,False,
Mạc Văn Khoa,Trung Lùn,1.0,1,Siêu lừa gặp siêu lầy,actor-actor,False,,False,
Mạc Văn Khoa,Cát Tường (diễn viên),1.0,1,Siêu lừa gặp siêu lầy,actor-actor,False,,False,
Mạc Văn Khoa,Đại Nghĩa (diễn viên),1.0,1,Siêu lừa gặp siêu lầy,actor-actor,False,,False,
Mạc Văn Khoa,Lâm Vỹ Dạ,1.0,1,Siêu lừa gặp siêu lầy,actor-actor,False,,False,
Mạc Văn Khoa,Võ Thanh Hòa,1.0,1,Siêu lừa gặp siêu lầy,actor-director,False,,False,
Mạc Văn Khoa,Trường Giang (nghệ sĩ),1.0,1,"Taxi, em tên gì?",actor-actor,False,,False,
Mạc Văn Khoa,Angela Phương Trinh,1.0,1,"Taxi, em tên gì?",actor-actor,False,,False,
Mạc Văn Khoa,Khánh Hiền,1.0,1,"Taxi, em tên gì?",actor-actor,False,,False,
Mạc Văn Khoa,Nam Thư,1.0,1,"Taxi, em tên gì?",actor-actor,False,,False,
Mạc Văn Khoa,Đỗ Đức Thịnh,1.0,1,"Taxi, em tên gì?",actor-director,False,,False,
Mạc Văn Khoa,Thanh Thúy (sinh 1982),1.0,1,"Taxi, em tên gì?",actor-actor,False,,False,
Mạc Văn Khoa,Võ Thành Tâm,1.0,1,Lật mặt: 48h,actor-actor,False,,False,
Mạc Văn Khoa,Ốc Thanh Vân,1.0,1,Lật mặt: 48h,actor-actor,False,,False,
Mạc Văn Khoa,Huỳnh Đông,1.0,1,Lật mặt: 48h,actor-actor,False,,False,
Mạc Văn Khoa,Lê Hạ Anh,1.0,1,Lật mặt: 48h,actor-actor,False,,False,
Mạc Văn Khoa,Lý Hải,1.0,1,Lật mặt: 48h,director-actor,False,,False,
Mạc Văn Khoa,Kiến An (diễn viên),1.0,1,Lật mặt: 48h,actor-actor,False,,False,
Mạc Văn Khoa,Quách Ngọc Tuyên,1.0,1,Lật mặt: 48h,actor-actor,False,,False,
Mạc Văn Khoa,Tiết Cương,1.0,1,Lật mặt: 48h,actor-actor,False,,False,
Khả Như,Hữu Châu,1.0,1,Cua lại vợ bầu,actor-actor,False,,False,
Khả Như,Lê Giang (nghệ sĩ),2.0,2,Cua lại vợ bầu|Em là của em,actor-actor,False,,False,
Khả Như,Quang Minh - Hồng Đào,1.0,1,Cua lại vợ bầu,actor-actor,False,,False,
Khả Như,Trung Dân,1.0,1,Cua lại vợ bầu,actor-actor,False,,False,
Khả Như,Hari Won,1.0,1,Cua lại vợ bầu,actor-actor,False,,False,
Khả Như,Thuận Hoàng,1.0,1,Cua lại vợ bầu,actor-actor,False,,False,
Khả Như,Hoàng Thanh Mai,1.0,1,Cua lại vợ bầu,actor-actor,False,,False,
Khả Như,Lê Giang,1.0,1,Nhà bà Nữ,actor-actor,False,,False,
Khả Như,Uyển Ân,2.0,2,Nhà bà Nữ|Mai (phim),actor-actor,False,,False,
Khả Như,Song Luân,1.0,1,Nhà bà Nữ,actor-actor,False,,False,
Khả Như,Ngọc Giàu,2.0,2,Nhà bà Nữ|Mai (phim),actor-actor,False,,False,
Khả Như,Lê Dương Bảo Lâm,1.0,1,Nhà bà Nữ,actor-actor,False,,False,
Khả Như,Công Ninh,1.0,1,Nhà bà Nữ,actor-actor,False,,False,
Khả Như,Ngân Quỳnh,1.0,1,Nhà bà Nữ,actor-actor,False,,False,
Khả Như,Phương Anh Đào,1.0,1,Mai (phim),actor-actor,False,,False,
Khả Như,Tuấn Trần,1.0,1,Mai (phim),actor-actor,False,,False,
Khả Như,Hồng Đào (diễn viên),1.0,1,Mai (phim),actor-actor,False,,False,
Khả Như,Trần Tiểu Vy,1.0,1,Mai (phim),actor-actor,False,,False,
Khả Như,Thanh Hằng (nghệ sĩ cải lương),1.0,1,Mai (phim),actor-actor,False,,False,
Khả Như,Việt Hương,1.0,1,Tía tui là cao thủ,actor-actor,False,,False,
Khả Như,Ái Phương,1.0,1,Tía tui là cao thủ,actor-actor,False,,False,
Khả Như,Hoài Lâm,1.0,1,Tía tui là cao thủ,actor-actor,False,,False,
Khả Như,Cát Tường (diễn viên),1.0,1,Tía tui là cao thủ,actor-actor,False,,False,
Khả Như,Maya (ca sĩ),1.0,1,Em là của em,actor-actor,False,,False,
Khả Như,Hứa Vĩ Văn,1.0,1,Em là của em,actor-actor,False,,False,
Khả Như,Đại Nghĩa (diễn viên),1.0,1,Em là của em,actor-actor,False,,False,
Khả Như,Mạc Can,1.0,1,Chuyện ma gần nhà,actor-actor,False,,False,
Khả Như,ảo thuật gia,1.0,1,Chuyện ma gần nhà,actor-actor,False,,False,
Khả Như,Vân Trang,1.0,1,Chuyện ma gần nhà,actor-actor,False,,False,
Khả Như,nhà ngoại cảm,1.0,1,Chuyện ma gần nhà,actor-actor,False,,False,
Khả Như,Ngọc Hiệp (diễn viên),1.0,1,Chuyện ma gần nhà,actor-actor,False,,False,
Khả Như,ảo thuật,1.0,1,Chuyện ma gần nhà,actor-actor,False,,False,
Hữu Châu,Lê Giang (nghệ sĩ),1.0,1,Cua lại vợ bầu,actor-actor,False,,False,
Hữu Châu,Quang Minh - Hồng Đào,1.0,1,Cua lại vợ bầu,actor-actor,False,,False,
Hữu Châu,Trung Dân,2.0,2,Cua lại vợ bầu|Về quê ăn Tết,actor-actor,False,,False,
Hữu Châu,Hari Won,1.0,1,Cua lại vợ bầu,actor-actor,False,,False,
Hữu Châu,Thuận Hoàng,1.0,1,Cua lại vợ bầu,actor-actor,False,,False,
Hữu Châu,Hoàng Thanh Mai,1.0,1,Cua lại vợ bầu,actor-actor,False,,False,
Hữu Châu,Johnny Trí Nguyễn,1.0,1,Tèo em,actor-actor,False,,False,
Hữu Châu,Thái Hòa (diễn viên),2.3,2,Tèo em|Cái giá của hạnh phúc,actor-actor,False,,True,"Sài Gòn, Việt Nam Cộng hòa"
Hữu Châu,Yaya Trương Nhi,1.0,1,Tèo em,actor-actor,False,,False,
Hữu Châu,Thân Thúy Hà,1.0,1,Tèo em,actor-actor,False,,False,
Hữu Châu,Ngọc Diệp,1.0,1,Tèo em,actor-actor,False,,False,
Hữu Châu,Mai Thế Hiệp,1.0,1,Tèo em,actor-actor,False,,False,
Hữu Châu,Nguyễn Hậu,1.0,1,Tèo em,actor-actor,False,,False,
Hữu Châu,365daband,1.0,1,Tấm Cám: Chuyện chưa kể,actor-actor,False,,False,
Hữu Châu,Võ Ngọc Trai,2.0,2,Tấm Cám: Chuyện chưa kể|Giải cứu thần chết,actor-actor,False,,False,
Hữu Châu,S.T Sơn Thạch,1.0,1,Tấm Cám: Chuyện chưa kể,actor-actor,False,,False,
Hữu Châu,Jun Phạm,2.0,2,Tấm Cám: Chuyện chưa kể|Về quê ăn Tết,actor-actor,False,,False,
Hữu Châu,Thành Lộc,2.3,2,Tấm Cám: Chuyện chưa kể|Giải cứu thần chết,actor-actor,False,,True,"Sài Gòn, Việt Nam Cộng hòa"
Hữu Châu,Ngọc Giàu,1.0,1,Tấm Cám: Chuyện chưa kể,actor-actor,False,,False,
Hữu Châu,Will,1.0,1,Về quê ăn Tết,actor-actor,False,,False,
Hữu Châu,Oanh Kiều,1.0,1,Về quê ăn Tết,actor-actor,False,,False,
Hữu Châu,Chí Tâm,1.0,1,Về quê ăn Tết,actor-actor,False,,False,
Hữu Châu,Xuân Lan,2.0,2,Về quê ăn Tết|Cái giá của hạnh phúc,actor-actor,False,,False,
Hữu Châu,Ngân Quỳnh,1.3,1,Về quê ăn Tết,actor-actor,False,,True,"Sài Gòn, Việt Nam Cộng hòa"
Hữu Châu,Tiểu Bảo Quốc,1.0,1,Về quê ăn Tết,actor-actor,False,,False,
Hữu Châu,Minh Hằng,2.0,2,Giải cứu thần chết|Sắc đẹp ngàn cân (phim 2017),actor-actor,False,,False,
Hữu Châu,Chí Thiện (sinh năm 1988),1.0,1,Giải cứu thần chết,actor-actor,False,,False,
Hữu Châu,Tường Vi (diễn viên),1.0,1,Giải cứu thần chết,actor-actor,False,,False,
Hữu Châu,Hồng Nhung,1.0,1,Giải cứu thần chết,actor-actor,False,,False,
Hữu Châu,Phương Thanh,2.0,2,Giải cứu thần chết|Chị trợ lý của anh,actor-actor,False,,False,
Hữu Châu,Siu Black,1.0,1,Giải cứu thần chết,actor-actor,False,,False,
Hữu Châu,Hương Giang (diễn viên),2.3,2,Giải cứu thần chết|Giấc mơ của mẹ,actor-actor,False,,True,"Sài Gòn, Việt Nam Cộng hòa"
Hữu Châu,Công Ninh,2.3,2,Giải cứu thần chết|Chị trợ lý của anh,actor-actor,False,,True,"Sài Gòn, Việt Nam Cộng hòa"
Hữu Châu,Nhan Phúc Vinh,2.0,2,Giải cứu thần chết|Giấc mơ của mẹ,actor-actor,False,,False,
Hữu Châu,Trinh Hoan,1.0,1,Giải cứu thần chết,actor-actor,False,,False,
Hữu Châu,Mỹ Tâm,1.0,1,Chị trợ lý của anh,actor-director,False,,False,
Hữu Châu,Mai Tài Phến,1.0,1,Chị trợ lý của anh,actor-actor,False,,False,
Hữu Châu,Đức Phúc,1.0,1,Chị trợ lý của anh,actor-actor,False,,False,
Hữu Châu,Phan Mạnh Quỳnh,1.0,1,Chị trợ lý của anh,actor-actor,False,,False,
Hữu Châu,Hồng Vân (diễn viên),1.0,1,Giấc mơ của mẹ,actor-actor,False,,False,
Hữu Châu,Diễm My (diễn viên),1.0,1,Giấc mơ của mẹ,actor-actor,False,,False,
Hữu Châu,Phi Thanh Vân,1.0,1,Giấc mơ của mẹ,actor-actor,False,,False,
Hữu Châu,Huỳnh Anh Tuấn,1.0,1,Giấc mơ của mẹ,actor-actor,False,,False,
Hữu Châu,Kim Xuân,1.0,1,Giấc mơ của mẹ,actor-actor,False,,False,
Hữu Châu,Khánh Huyền,1.0,1,Giấc mơ của mẹ,actor-actor,False,,False,
Hữu Châu,Uyển Ân,1.0,1,Cái giá của hạnh phúc,actor-actor,False,,False,
Hữu Châu,Quang Minh (diễn viên),1.0,1,Cái giá của hạnh phúc,actor-actor,False,,False,
Hữu Châu,Rocker Nguyen,1.0,1,Sắc đẹp ngàn cân (phim 2017),actor-actor,False,,False,
Hữu Châu,Đại Nghĩa (diễn viên),1.0,1,Sắc đẹp ngàn cân (phim 2017),actor-actor,False,,False,
Hữu Châu,Hứa Vĩ Văn,1.0,1,Nghề siêu dễ (phim 2022),actor-actor,False,,False,
Hữu Châu,Thu Trang,1.0,1,Nghề siêu dễ (phim 2022),actor-actor,False,,False,
Hữu Châu,Quang Tuấn,1.0,1,Nghề siêu dễ (phim 2022),actor-actor,False,,False,
Hữu Châu,Võ Thanh Hòa,1.0,1,Nghề siêu dễ (phim 2022),actor-director,False,,False,
Hữu Châu,Thanh Hằng (nghệ sĩ cải lương),0.3,0,,,False,,True,"Sài Gòn, Việt Nam Cộng hòa"
Hữu Châu,Dustin Nguyễn,0.3,0,,,False,,True,"Sài Gòn, Việt Nam Cộng hòa"
Hữu Châu,Huỳnh Kiến An,0.3,0,,,False,,True,"Sài Gòn, Việt Nam Cộng hòa"
Hữu Châu,Stephane Gauger,0.3,0,,,False,,True,"Sài Gòn, Việt Nam Cộng hòa"
Hữu Châu,Trần Bảo Sơn,0.3,0,,,False,,True,"Sài Gòn, Việt Nam Cộng hòa"
Hữu Châu,Lê Công Tuấn Anh,0.3,0,,,False,,True,"Sài Gòn, Việt Nam Cộng hòa"
Hữu Châu,Vân Sơn (nghệ sĩ hài),0.3,0,,,False,,True,"Sài Gòn, Việt Nam Cộng hòa"
Hữu Châu,Bảo Liêm,0.3,0,,,False,,True,"Sài Gòn, Việt Nam Cộng hòa"
Hữu Châu,Mỹ Duyên,0.3,0,,,False,,True,"Sài Gòn, Việt Nam Cộng hòa"
Hữu Châu,Trương Minh Quốc Thái,0.3,0,,,False,,True,"Sài Gòn, Việt Nam Cộng hòa"
Hữu Châu,Cẩm Ly,0.3,0,,,False,,True,"Sài Gòn, Việt Nam Cộng hòa"
Hữu Châu,Kiến An (diễn viên),0.3,0,,,False,,True,"Sài Gòn, Việt Nam Cộng hòa"
Hữu Châu,Vũ Hà (ca sĩ),0.3,0,,,False,,True,"Sài Gòn, Việt Nam Cộng hòa"
Hữu Châu,Phạm Thị Ngọc Trinh,0.3,0,,,False,,True,"Sài Gòn, Việt Nam Cộng hòa"
Lê Giang (nghệ sĩ),Quang Minh - Hồng Đào,1.0,1,Cua lại vợ bầu,actor-actor,False,,False,
Lê Giang (nghệ sĩ),Trung Dân,1.0,1,Cua lại vợ bầu,actor-actor,False,,False,
Lê Giang (nghệ sĩ),Hari Won,2.0,2,Cua lại vợ bầu|Bố già (phim 2021),actor-actor,False,,False,
Lê Giang (nghệ sĩ),Thuận Hoàng,1.0,1,Cua lại vợ bầu,actor-actor,False,,False,
Lê Giang (nghệ sĩ),Hoàng Thanh Mai,1.0,1,Cua lại vợ bầu,actor-actor,False,,False,
Lê Giang (nghệ sĩ),Tuấn Trần,1.0,1,Bố già (phim 2021),actor-actor,False,,False,
Lê Giang (nghệ sĩ),Ngân Chi,1.0,1,Bố già (phim 2021),actor-actor,False,,False,
Lê Giang (nghệ sĩ),Ngọc Giàu,1.0,1,Bố già (phim 2021),actor-actor,False,,False,
Lê Giang (nghệ sĩ),Lan Phương,1.0,1,Bố già (phim 2021),actor-actor,False,,False,
Lê Giang (nghệ sĩ),Nguyễn Minh Tú,1.0,1,Bố già (phim 2021),actor-actor,False,,False,
Lê Giang (nghệ sĩ),Xuân Nghị,1.0,1,Bố già (phim 2021),actor-actor,False,,False,
Lê Giang (nghệ sĩ),Mai Trần,1.0,1,Bố già (phim 2021),actor-actor,False,,False,
Lê Giang (nghệ sĩ),Trúc Nhân,1.0,1,Bố già (phim 2021),actor-actor,False,,False,
Lê Giang (nghệ sĩ),Lê Dương Bảo Lâm,1.0,1,Bố già (phim 2021),actor-actor,False,,False,
Lê Giang (nghệ sĩ),Diệu Nhi,1.0,1,Bố già (phim 2021),actor-actor,False,,False,
Lê Giang (nghệ sĩ),Bà Tân Vlog,1.0,1,Bố già (phim 2021),actor-actor,False,,False,
Lê Giang (nghệ sĩ),Maya (ca sĩ),1.0,1,Em là của em,actor-actor,False,,False,
Lê Giang (nghệ sĩ),Hứa Vĩ Văn,1.0,1,Em là của em,actor-actor,False,,False,
Lê Giang (nghệ sĩ),Đại Nghĩa (diễn viên),1.0,1,Em là của em,actor-actor,False,,False,
Lê Giang (nghệ sĩ),Lê Giang,0.3,0,,,False,,True,"Vĩnh Long, Việt Nam Cộng hòa"
Lê Giang (nghệ sĩ),Trung Dũng (diễn viên),0.3,0,,,False,,True,"Vĩnh Long, Việt Nam Cộng hòa"
Quang Minh - Hồng Đào,Trung Dân,1.0,1,Cua lại vợ bầu,actor-actor,False,,False,
Quang Minh - Hồng Đào,Hari Won,1.0,1,Cua lại vợ bầu,actor-actor,False,,False,
Quang Minh - Hồng Đào,Thuận Hoàng,1.0,1,Cua lại vợ bầu,actor-actor,False,,False,
Quang Minh - Hồng Đào,Hoàng Thanh Mai,1.0,1,Cua lại vợ bầu,actor-actor,False,,False,
Quang Minh - Hồng Đào,David Phạm,1.0,1,Gia đình số đỏ,actor-actor,False,,False,
Quang Minh - Hồng Đào,Don Nguyễn,2.0,2,Gia đình số đỏ|Em chưa 18,actor-actor,False,,False,
Quang Minh - Hồng Đào,Văn Hiệp,1.0,1,Gia đình số đỏ,actor-actor,False,,False,
Quang Minh - Hồng Đào,Nhã Phương (diễn viên),1.0,1,Gia đình số đỏ,actor-actor,False,,False,
Quang Minh - Hồng Đào,Ngọc Quyên,1.0,1,Gia đình số đỏ,actor-actor,False,,False,
