source,target,film_count,films,collaboration_types,weight
Bá Anh,Xuân Bắc (diễn viên),1,Sóng ở đáy sông,actor-actor,1.0
Bá Anh,Hồng Sơn (diễn viên),1,Nhà có ba chị em,actor-actor,1.0
Bá Anh,Kim Oanh (diễn viên),1,Sóng ở đáy sông,actor-actor,1.0
Bá Anh,Phạm Hồng Minh (diễn viên),1,Sóng ở đáy sông,actor-actor,1.0
Đào Thúy Hường,Ngọc Quỳnh (diễn viên),1,Hồ sơ cá sấu,actor-actor,1.0
Đào Thúy Hường,Lê Tuấn Anh (diễn viên),1,Hồ sơ cá sấu,actor-actor,1.0
Tô Dũng,Vũ Việt Hoa,1,Hương vị tình thân,actor-actor,1.0
Tô Dũng,Lê Linh Hương,1,Hương vị tình thân,actor-actor,1.0
Tô Dũng,Trần Việt Bắc,1,Hương vị tình thân,actor-actor,1.0
Tô Dũng,Bùi Bài Bình,2,"Hương vị tình thân, Cuộc chiến không giới tuyến",actor-actor,2.0
Tô Dũng,Linh Huệ,3,"Hương vị tình thân, Gia đình mình vui bất thình lình, Đấu trí (phim truyền hình Việt Nam)",actor-actor,3.0
Tô Dũng,Phụng Nghi,2,"Hương vị tình thân, Cuộc chiến không giới tuyến",actor-actor,2.0
Tô Dũng,Nguyễn Hà Anh,1,Hương vị tình thân,actor-actor,1.0
Tô Dũng,Nam Anh,1,Hương vị tình thân,actor-actor,1.0
Tô Dũng,Đặng Minh Cúc,3,"Hương vị tình thân, Cuộc chiến không giới tuyến, Cuộc đời vẫn đẹp sao (phim truyền hình)",actor-actor,3.0
Tô Dũng,Đào Hoàng Yến,2,"Hương vị tình thân, Đấu trí (phim truyền hình Việt Nam)",actor-actor,2.0
Tô Dũng,Phùng Khánh Linh,1,Hương vị tình thân,actor-actor,1.0
Tô Dũng,Đào Hiền Thục Anh,1,Hương vị tình thân,actor-actor,1.0
Tô Dũng,Võ sư Vũ Hải,1,Hương vị tình thân,actor-actor,1.0
Tô Dũng,Minh Thu,2,"Hương vị tình thân, Cuộc chiến không giới tuyến",actor-actor,2.0
Tô Dũng,Trương Hoàng,2,"Hương vị tình thân, Đấu trí (phim truyền hình Việt Nam)",actor-actor,2.0
Tô Dũng,Thùy Linh,1,Hương vị tình thân,actor-actor,1.0
Tô Dũng,Nguyễn Ngọc An Nhiên,1,Hương vị tình thân,actor-actor,1.0
Tô Dũng,Xuân Hiển,1,Hương vị tình thân,actor-actor,1.0
Tô Dũng,Mạnh Đạt,2,"Hương vị tình thân, Đấu trí (phim truyền hình Việt Nam)",actor-actor,2.0
Tô Dũng,Công Lý (diễn viên),1,Gia đình mình vui bất thình lình,actor-actor,1.0
Tô Dũng,Phương Hạnh,4,"Gia đình mình vui bất thình lình, Lửa ấm, Anh có phải đàn ông không, Hợp đồng hôn nhân (phim truyền hình)",actor-actor,4.0
Tô Dũng,Cù Thị Trà,1,Gia đình mình vui bất thình lình,actor-actor,1.0
Tô Dũng,Phạm Tuấn Anh,2,"Gia đình mình vui bất thình lình, Cuộc đời vẫn đẹp sao (phim truyền hình)",actor-actor,2.0
Tô Dũng,Trần Minh Phương (Da LAB),1,Gia đình mình vui bất thình lình,actor-actor,1.0
Tô Dũng,Như Ngọc (Lily Chen),1,Gia đình mình vui bất thình lình,actor-actor,1.0
Tô Dũng,Jimmy Khánh,1,Gia đình mình vui bất thình lình,actor-actor,1.0
Tô Dũng,Nguyễn Tuấn Anh,1,Gia đình mình vui bất thình lình,actor-actor,1.0
Tô Dũng,Tô Sơn Hùng,1,Gia đình mình vui bất thình lình,actor-actor,1.0
Tô Dũng,Nguyễn Long Vũ,2,"Gia đình mình vui bất thình lình, Cuộc chiến không giới tuyến",actor-actor,2.0
Tô Dũng,Mai Huê,1,Gia đình mình vui bất thình lình,actor-actor,1.0
Tô Dũng,Ngô Minh Hoàng,1,Gia đình mình vui bất thình lình,actor-actor,1.0
Tô Dũng,Lê Hà,1,Gia đình mình vui bất thình lình,actor-actor,1.0
Tô Dũng,Dương Thu Hương,1,Gia đình mình vui bất thình lình,actor-actor,1.0
Tô Dũng,Đào Nguyễn Ánh,2,"Gia đình mình vui bất thình lình, Cuộc chiến không giới tuyến",actor-actor,2.0
Tô Dũng,Quốc Trị,2,"Gia đình mình vui bất thình lình, Đấu trí (phim truyền hình Việt Nam)",actor-actor,2.0
Tô Dũng,Tú Oanh,3,"Gia đình mình vui bất thình lình, Cuộc chiến không giới tuyến, Đấu trí (phim truyền hình Việt Nam)",actor-actor,3.0
Tô Dũng,Lương Thu Trang,3,"Gia đình mình vui bất thình lình, Đấu trí (phim truyền hình Việt Nam), Mùa xuân ở lại",actor-actor,3.0
Tô Dũng,Thầy bói,1,Gia đình mình vui bất thình lình,actor-actor,1.0
Tô Dũng,Thái Sơn (nghệ sĩ),1,Gia đình mình vui bất thình lình,actor-actor,1.0
Tô Dũng,Nguyễn Lan Hương,1,Gia đình mình vui bất thình lình,actor-actor,1.0
Tô Dũng,Nhâm Mạnh Dũng,1,Gia đình mình vui bất thình lình,actor-actor,1.0
Tô Dũng,Trương Minh Quốc Thái,1,Lửa ấm,actor-actor,1.0
Tô Dũng,Đỗ Thúy Hằng,1,Lửa ấm,actor-actor,1.0
Tô Dũng,Mạnh Quân,1,Lửa ấm,actor-actor,1.0
Tô Dũng,Nguyễn Kim Oanh,1,Lửa ấm,actor-actor,1.0
Tô Dũng,Kim Ngọc,1,Lửa ấm,actor-actor,1.0
Tô Dũng,Trần Việt Hoàng,3,"Lửa ấm, Cuộc chiến không giới tuyến, Cuộc đời vẫn đẹp sao (phim truyền hình)",actor-actor,3.0
Tô Dũng,Tiến Quang,1,Lửa ấm,actor-actor,1.0
Tô Dũng,Việt Hoa,1,Lửa ấm,actor-actor,1.0
Tô Dũng,Dương Khánh,1,Lửa ấm,actor-actor,1.0
Tô Dũng,Thu An,2,"Lửa ấm, Hợp đồng hôn nhân (phim truyền hình)",actor-actor,2.0
Tô Dũng,Quỳnh Châu,1,Lửa ấm,actor-actor,1.0
Tô Dũng,Thế Bình,1,Lửa ấm,actor-actor,1.0
Tô Dũng,Hồng Lam,1,Lửa ấm,actor-actor,1.0
Tô Dũng,Lâm Tùng,2,"Lửa ấm, Đấu trí (phim truyền hình Việt Nam)",actor-actor,2.0
Tô Dũng,Trần Thanh,1,Lửa ấm,actor-actor,1.0
Tô Dũng,Hoàng Chúc,1,Lửa ấm,actor-actor,1.0
Tô Dũng,Bùi Cảnh,1,Lửa ấm,actor-actor,1.0
Tô Dũng,Trần Trung Kiên,1,Cuộc chiến không giới tuyến,actor-actor,1.0
Tô Dũng,Việt Bắc,2,"Cuộc chiến không giới tuyến, Đấu trí (phim truyền hình Việt Nam)",actor-actor,2.0
Tô Dũng,Sỹ Toàn,1,Cuộc chiến không giới tuyến,actor-actor,1.0
Tô Dũng,Ngọc Tản,1,Cuộc chiến không giới tuyến,actor-actor,1.0
Tô Dũng,Thái Sơn,1,Cuộc chiến không giới tuyến,actor-actor,1.0
Tô Dũng,Hoàng Triều Dương,1,Cuộc chiến không giới tuyến,actor-actor,1.0
Tô Dũng,Đào Phương Anh,1,Cuộc chiến không giới tuyến,actor-actor,1.0
Tô Dũng,Gia Bảo,1,Cuộc chiến không giới tuyến,actor-actor,1.0
Tô Dũng,Lưu Huyền Trang,1,Cuộc chiến không giới tuyến,actor-actor,1.0
Tô Dũng,Lê Khả Sinh,1,Cuộc chiến không giới tuyến,actor-actor,1.0
Tô Dũng,Trung Đức,1,Cuộc chiến không giới tuyến,actor-actor,1.0
Tô Dũng,Trần Chiến,1,Cuộc chiến không giới tuyến,actor-actor,1.0
Tô Dũng,Phương Nam,1,Cuộc chiến không giới tuyến,actor-actor,1.0
Tô Dũng,Minh Hiếu,1,Cuộc chiến không giới tuyến,actor-actor,1.0
Tô Dũng,Bùi Vũ Phong,2,"Cuộc chiến không giới tuyến, Mùa xuân ở lại",actor-actor,2.0
Tô Dũng,Hoàng Huy,3,"Cuộc chiến không giới tuyến, Đấu trí (phim truyền hình Việt Nam), Anh có phải đàn ông không",actor-actor,3.0
Tô Dũng,Minh Coca,1,Cuộc chiến không giới tuyến,actor-actor,1.0
Tô Dũng,Quang Lâm,1,Cuộc chiến không giới tuyến,actor-actor,1.0
Tô Dũng,Hoàng Ngọc Hải,2,"Cuộc chiến không giới tuyến, Đấu trí (phim truyền hình Việt Nam)",actor-actor,2.0
Tô Dũng,Khánh Linh,1,Cuộc chiến không giới tuyến,actor-actor,1.0
Tô Dũng,Thanh Sơn (diễn viên),1,Đấu trí (phim truyền hình Việt Nam),actor-actor,1.0
Tô Dũng,Trịnh Mai Nguyên,1,Đấu trí (phim truyền hình Việt Nam),actor-actor,1.0
Tô Dũng,Xuân Phúc,1,Đấu trí (phim truyền hình Việt Nam),actor-actor,1.0
Tô Dũng,Lê Hồng Quang (diễn viên),1,Đấu trí (phim truyền hình Việt Nam),actor-actor,1.0
Tô Dũng,Anh Đào,1,Đấu trí (phim truyền hình Việt Nam),actor-actor,1.0
Tô Dũng,Nguyễn Thùy Dương,1,Đấu trí (phim truyền hình Việt Nam),actor-actor,1.0
Tô Dũng,Lê Tuấn Anh (diễn viên sinh 1970),1,Đấu trí (phim truyền hình Việt Nam),actor-actor,1.0
Tô Dũng,Trần Đức (diễn viên),1,Đấu trí (phim truyền hình Việt Nam),actor-actor,1.0
Tô Dũng,Trần Thị Diễm Hương,1,Đấu trí (phim truyền hình Việt Nam),actor-actor,1.0
Tô Dũng,Chu Quỳnh Chi,1,Đấu trí (phim truyền hình Việt Nam),actor-actor,1.0
Tô Dũng,Nguyễn Hải (diễn viên),1,Đấu trí (phim truyền hình Việt Nam),actor-actor,1.0
Tô Dũng,Ngọc Thoa,1,Đấu trí (phim truyền hình Việt Nam),actor-actor,1.0
Tô Dũng,Kiều Minh Hiếu,1,Đấu trí (phim truyền hình Việt Nam),actor-actor,1.0
Tô Dũng,Quách Thu Phương,1,Đấu trí (phim truyền hình Việt Nam),actor-actor,1.0
Tô Dũng,Minh Hằng (diễn viên),1,Đấu trí (phim truyền hình Việt Nam),actor-actor,1.0
Tô Dũng,Phú Đôn,3,"Đấu trí (phim truyền hình Việt Nam), Hợp đồng hôn nhân (phim truyền hình), Trò đời",actor-actor,3.0
Tô Dũng,Chí Dương,1,Đấu trí (phim truyền hình Việt Nam),actor-actor,1.0
Tô Dũng,Đỗ Quỳnh Hoa,1,Đấu trí (phim truyền hình Việt Nam),actor-actor,1.0
Tô Dũng,Lưu Duy Khánh,1,Đấu trí (phim truyền hình Việt Nam),actor-actor,1.0
Tô Dũng,Hoàng Khải,1,Đấu trí (phim truyền hình Việt Nam),actor-actor,1.0
Tô Dũng,Hoàng Công,1,Đấu trí (phim truyền hình Việt Nam),actor-actor,1.0
Tô Dũng,Trịnh Xuân Hảo,1,Đấu trí (phim truyền hình Việt Nam),actor-actor,1.0
Tô Dũng,Tiến Huy,1,Đấu trí (phim truyền hình Việt Nam),actor-actor,1.0
Tô Dũng,Thu Huyền,1,Đấu trí (phim truyền hình Việt Nam),actor-actor,1.0
Tô Dũng,Hoàng Anh Vũ,1,Đấu trí (phim truyền hình Việt Nam),actor-actor,1.0
Tô Dũng,Minh Cúc,1,Đấu trí (phim truyền hình Việt Nam),actor-actor,1.0
Tô Dũng,Nguyễn Mạnh Cường,1,Đấu trí (phim truyền hình Việt Nam),actor-actor,1.0
Tô Dũng,Cao Môn,1,Đấu trí (phim truyền hình Việt Nam),actor-actor,1.0
Tô Dũng,Mạnh Hùng,1,Đấu trí (phim truyền hình Việt Nam),actor-actor,1.0
Tô Dũng,Thanh Chi,1,Đấu trí (phim truyền hình Việt Nam),actor-actor,1.0
Tô Dũng,Thanh Huyền,1,Đấu trí (phim truyền hình Việt Nam),actor-actor,1.0
Tô Dũng,Xuân Đồng,1,Đấu trí (phim truyền hình Việt Nam),actor-actor,1.0
Tô Dũng,Hoàng Tùng,1,Đấu trí (phim truyền hình Việt Nam),actor-actor,1.0
Tô Dũng,Hồ Uy Linh,1,Đấu trí (phim truyền hình Việt Nam),actor-actor,1.0
Tô Dũng,Hồng Liên,1,Đấu trí (phim truyền hình Việt Nam),actor-actor,1.0
Tô Dũng,Linh Hương,1,Đấu trí (phim truyền hình Việt Nam),actor-actor,1.0
Tô Dũng,Tùng Anh,1,Đấu trí (phim truyền hình Việt Nam),actor-actor,1.0
Tô Dũng,Đặng Tam Thuận,1,Đấu trí (phim truyền hình Việt Nam),actor-actor,1.0
Tô Dũng,Lê Ngọc Quang,1,Đấu trí (phim truyền hình Việt Nam),actor-actor,1.0
Tô Dũng,Vương Anh,1,Đấu trí (phim truyền hình Việt Nam),actor-actor,1.0
Tô Dũng,Xuân Thắng,1,Đấu trí (phim truyền hình Việt Nam),actor-actor,1.0
Tô Dũng,Nguyễn Tiến Việt,1,Đấu trí (phim truyền hình Việt Nam),actor-actor,1.0
Tô Dũng,Trần Tài,1,Đấu trí (phim truyền hình Việt Nam),actor-actor,1.0
Tô Dũng,Lâm Hoàng,1,Đấu trí (phim truyền hình Việt Nam),actor-actor,1.0
Tô Dũng,Thanh Hương (diễn viên),1,Cuộc đời vẫn đẹp sao (phim truyền hình),actor-actor,1.0
Tô Dũng,Hà Đan,1,Cuộc đời vẫn đẹp sao (phim truyền hình),actor-actor,1.0
Tô Dũng,Lê Minh Tuấn,1,Cuộc đời vẫn đẹp sao (phim truyền hình),actor-actor,1.0
Tô Dũng,Ngọc Thư,1,Cuộc đời vẫn đẹp sao (phim truyền hình),actor-actor,1.0
Tô Dũng,Huyền Trang Mù Tạt,1,Anh có phải đàn ông không,actor-actor,1.0
Tô Dũng,Phạm Đình Hưng,1,Anh có phải đàn ông không,actor-actor,1.0
Tô Dũng,Trần Hoàng,1,Anh có phải đàn ông không,actor-actor,1.0
Tô Dũng,Tiến Ngọc,1,Anh có phải đàn ông không,actor-actor,1.0
Tô Dũng,Hoàng Kim Ngọc,1,Anh có phải đàn ông không,actor-actor,1.0
Tô Dũng,Trúc Quỳnh,1,Anh có phải đàn ông không,actor-actor,1.0
Tô Dũng,Nam Việt,1,Anh có phải đàn ông không,actor-actor,1.0
Tô Dũng,Đỗ Huệ,1,Anh có phải đàn ông không,actor-actor,1.0
Tô Dũng,Phúc Minh,1,Anh có phải đàn ông không,actor-actor,1.0
Tô Dũng,Khuất Quỳnh Hoa,1,Mùa xuân ở lại,actor-actor,1.0
Tô Dũng,Thanh Hoa,1,Mùa xuân ở lại,actor-actor,1.0
Tô Dũng,Trương Mạnh Đạt,1,Mùa xuân ở lại,actor-actor,1.0
Tô Dũng,Nguyễn Chí Bảo,1,Mùa xuân ở lại,actor-actor,1.0
Tô Dũng,Nguyễn Thuỳ Trang,1,Mùa xuân ở lại,actor-actor,1.0
Tô Dũng,Lâm Vissay,1,Hợp đồng hôn nhân (phim truyền hình),actor-actor,1.0
Tô Dũng,Kiên Trung,1,Hợp đồng hôn nhân (phim truyền hình),actor-actor,1.0
Tô Dũng,Nguyễn Oanh,1,Hợp đồng hôn nhân (phim truyền hình),actor-actor,1.0
Tô Dũng,Trịnh Huyền,1,Hợp đồng hôn nhân (phim truyền hình),actor-actor,1.0
Tô Dũng,Hồng Chương,1,Trò đời,actor-actor,1.0
Tô Dũng,Quốc Anh nghệ sĩ chèo,1,Trò đời,actor-actor,1.0
Tô Dũng,Hồng Lê,1,Trò đời,actor-actor,1.0
Tô Dũng,Hoàng Lâm Tùng,1,Trò đời,actor-actor,1.0
Tô Dũng,Nguyễn Hữu Mười,1,Mùi cỏ cháy,director-actor,1.0
Tô Dũng,Vũ Đình Thân,1,Mùi cỏ cháy,actor-director,1.0
Tô Dũng,Hoàng Lan (diễn viên),1,Mùa xuân ở lại,actor-actor,1.0
Tô Dũng,Hoàng Yến (diễn viên),1,Trò đời,actor-actor,1.0
Tô Dũng,Phạm Anh Tuấn (diễn viên),2,"Hương vị tình thân, Đấu trí (phim truyền hình Việt Nam)",actor-actor,2.0
Tô Dũng,Thu Hà (diễn viên),1,Đấu trí (phim truyền hình Việt Nam),actor-actor,1.0
Tô Dũng,Anh Dũng (diễn viên),1,Đấu trí (phim truyền hình Việt Nam),actor-actor,1.0
Tô Dũng,Nguyễn Thanh Bình (diễn viên),1,Đấu trí (phim truyền hình Việt Nam),actor-actor,1.0
Tô Dũng,Huỳnh Anh (diễn viên),1,Mùa xuân ở lại,actor-actor,1.0
Tô Dũng,Bảo Thanh (diễn viên),2,"Hợp đồng hôn nhân (phim truyền hình), Trò đời",actor-actor,2.0
Tô Dũng,Nguyễn Thanh Sơn (diễn viên),1,Mùi cỏ cháy,actor-actor,1.0
Tô Dũng,Tiến Lộc (diễn viên),1,Lửa ấm,actor-actor,1.0
Vũ Việt Hoa,Lê Linh Hương,1,Hương vị tình thân,actor-actor,1.0
Vũ Việt Hoa,Trần Việt Bắc,1,Hương vị tình thân,actor-actor,1.0
Vũ Việt Hoa,Bùi Bài Bình,2,"Hương vị tình thân, Độc đạo",actor-actor,2.0
Vũ Việt Hoa,Linh Huệ,3,"Hương vị tình thân, Thông gia ngõ hẹp, Nơi giấc mơ tìm về",actor-actor,3.0
Vũ Việt Hoa,Phụng Nghi,1,Hương vị tình thân,actor-actor,1.0
Vũ Việt Hoa,Nguyễn Hà Anh,1,Hương vị tình thân,actor-actor,1.0
Vũ Việt Hoa,Nam Anh,1,Hương vị tình thân,actor-actor,1.0
Vũ Việt Hoa,Đặng Minh Cúc,2,"Hương vị tình thân, Độc đạo",actor-actor,2.0
Vũ Việt Hoa,Đào Hoàng Yến,2,"Hương vị tình thân, Dưới bóng cây hạnh phúc",actor-actor,2.0
Vũ Việt Hoa,Phùng Khánh Linh,1,Hương vị tình thân,actor-actor,1.0
Vũ Việt Hoa,Đào Hiền Thục Anh,2,"Hương vị tình thân, Nơi giấc mơ tìm về",actor-actor,2.0
Vũ Việt Hoa,Võ sư Vũ Hải,1,Hương vị tình thân,actor-actor,1.0
Vũ Việt Hoa,Minh Thu,1,Hương vị tình thân,actor-actor,1.0
Vũ Việt Hoa,Trương Hoàng,2,"Hương vị tình thân, Độc đạo",actor-actor,2.0
Vũ Việt Hoa,Thùy Linh,1,Hương vị tình thân,actor-actor,1.0
Vũ Việt Hoa,Nguyễn Ngọc An Nhiên,1,Hương vị tình thân,actor-actor,1.0
Vũ Việt Hoa,Xuân Hiển,1,Hương vị tình thân,actor-actor,1.0
Vũ Việt Hoa,Mạnh Đạt,1,Hương vị tình thân,actor-actor,1.0
Vũ Việt Hoa,Chí Trung,2,"Độc đạo, Thông gia ngõ hẹp",actor-actor,2.0
Vũ Việt Hoa,Đỗ Duy Nam,1,Độc đạo,actor-actor,1.0
Vũ Việt Hoa,"Nguyễn Hà Trung (Trung ""Ruồi"")",1,Độc đạo,actor-actor,1.0
Vũ Việt Hoa,Nguyễn Thị Thanh Huế,1,Độc đạo,actor-actor,1.0
Vũ Việt Hoa,Nguyễn Mạnh Cường,2,"Độc đạo, Dưới bóng cây hạnh phúc",actor-actor,2.0
Vũ Việt Hoa,Tô Tuấn Dũng,1,Độc đạo,actor-actor,1.0
Vũ Việt Hoa,Phạm Tuấn Anh,1,Độc đạo,actor-actor,1.0
Vũ Việt Hoa,Nguyễn Phú Kiên,1,Độc đạo,actor-actor,1.0
Vũ Việt Hoa,Lê Bá Anh,1,Độc đạo,actor-actor,1.0
Vũ Việt Hoa,Mai Thị Thu Huyền,1,Độc đạo,actor-actor,1.0
Vũ Việt Hoa,Nguyễn Tú,2,"Độc đạo, Nơi giấc mơ tìm về",actor-actor,2.0
Vũ Việt Hoa,Tuấn Vũ,1,Độc đạo,actor-actor,1.0
Vũ Việt Hoa,Phạm Tất Thành,1,Độc đạo,actor-actor,1.0
Vũ Việt Hoa,Trần Hoàng Nhật,1,Độc đạo,actor-actor,1.0
Vũ Việt Hoa,Ngô Thu Thuận,1,Độc đạo,actor-actor,1.0
Vũ Việt Hoa,Lê Ngọc Quang,1,Độc đạo,actor-actor,1.0
Vũ Việt Hoa,"Chu Mạnh Cường (Cường ""Cá"")",1,Độc đạo,actor-actor,1.0
Vũ Việt Hoa,Nguyễn Kim Oanh,1,Dưới bóng cây hạnh phúc,actor-actor,1.0
Vũ Việt Hoa,Bùi Như Lai,1,Dưới bóng cây hạnh phúc,actor-actor,1.0
Vũ Việt Hoa,Hoàng Anh Vũ,1,Dưới bóng cây hạnh phúc,actor-actor,1.0
Vũ Việt Hoa,Quốc Trị,1,Dưới bóng cây hạnh phúc,actor-actor,1.0
Vũ Việt Hoa,Thạch Thu Huyền,1,Dưới bóng cây hạnh phúc,actor-actor,1.0
Vũ Việt Hoa,Ngọc Thoa,1,Dưới bóng cây hạnh phúc,actor-actor,1.0
Vũ Việt Hoa,Thiên Kiều,1,Dưới bóng cây hạnh phúc,actor-actor,1.0
Vũ Việt Hoa,Thái Sơn,1,Dưới bóng cây hạnh phúc,actor-actor,1.0
Vũ Việt Hoa,Đậu Hồng Phúc,1,Dưới bóng cây hạnh phúc,actor-actor,1.0
Vũ Việt Hoa,Vương Trọng Trí,1,Dưới bóng cây hạnh phúc,actor-actor,1.0
Vũ Việt Hoa,Bùi Vũ Phong,1,Dưới bóng cây hạnh phúc,actor-actor,1.0
Vũ Việt Hoa,Trịnh Huyền,1,Dưới bóng cây hạnh phúc,actor-actor,1.0
Vũ Việt Hoa,Trần Tài,1,Dưới bóng cây hạnh phúc,actor-actor,1.0
Vũ Việt Hoa,Cù Thị Trà,1,Dưới bóng cây hạnh phúc,actor-actor,1.0
Vũ Việt Hoa,Trần Bảo Nam,1,Dưới bóng cây hạnh phúc,actor-actor,1.0
Vũ Việt Hoa,Hoàng Tuyết Liên,1,Thông gia ngõ hẹp,actor-actor,1.0
Vũ Việt Hoa,Ngọc Thư,1,Thông gia ngõ hẹp,actor-actor,1.0
Vũ Việt Hoa,Thu Hà (diễn viên),1,Thông gia ngõ hẹp,actor-actor,1.0
Vũ Việt Hoa,Phạm Tuấn Phong,1,Thông gia ngõ hẹp,actor-actor,1.0
Vũ Việt Hoa,Lưu Huyền Trang,1,Thông gia ngõ hẹp,actor-actor,1.0
Vũ Việt Hoa,Lê Tuấn Thành,2,"Thông gia ngõ hẹp, Nơi giấc mơ tìm về",actor-actor,2.0
Vũ Việt Hoa,Hoà Rosy,1,Thông gia ngõ hẹp,actor-actor,1.0
Vũ Việt Hoa,Tiến Ngọc,1,Thông gia ngõ hẹp,actor-actor,1.0
Vũ Việt Hoa,Nguyễn Minh Thu,1,Nơi giấc mơ tìm về,actor-actor,1.0
Vũ Việt Hoa,Đỗ Trung Tuấn,1,Nơi giấc mơ tìm về,actor-actor,1.0
Vũ Việt Hoa,Hoàng Tùng,1,Nơi giấc mơ tìm về,actor-actor,1.0
Vũ Việt Hoa,Phương Hạnh,1,Nơi giấc mơ tìm về,actor-actor,1.0
Vũ Việt Hoa,Nguyễn Hà Trung Trung ruồi,1,Nơi giấc mơ tìm về,actor-actor,1.0
Vũ Việt Hoa,Hoàng Huy,1,Nơi giấc mơ tìm về,actor-actor,1.0
Vũ Việt Hoa,Nguyễn Trọng Nghĩa,1,Nơi giấc mơ tìm về,actor-actor,1.0
Vũ Việt Hoa,Linh Hương,1,Nơi giấc mơ tìm về,actor-actor,1.0
Vũ Việt Hoa,Hoàng Ngọc Hải,1,Nơi giấc mơ tìm về,actor-actor,1.0
Vũ Việt Hoa,Trịnh Nguyệt Minh,1,Nơi giấc mơ tìm về,actor-actor,1.0
Vũ Việt Hoa,Bích Thủy,1,Nơi giấc mơ tìm về,actor-actor,1.0
Vũ Việt Hoa,Phạm Anh Tuấn (diễn viên),2,"Hương vị tình thân, Nơi giấc mơ tìm về",actor-actor,2.0
Vũ Việt Hoa,Công Lý (diễn viên),1,Dưới bóng cây hạnh phúc,actor-actor,1.0
Lê Linh Hương,Trần Việt Bắc,1,Hương vị tình thân,actor-actor,1.0
Lê Linh Hương,Bùi Bài Bình,2,"Hương vị tình thân, Lối nhỏ vào đời",actor-actor,2.0
Lê Linh Hương,Linh Huệ,1,Hương vị tình thân,actor-actor,1.0
Lê Linh Hương,Phụng Nghi,1,Hương vị tình thân,actor-actor,1.0
Lê Linh Hương,Nguyễn Hà Anh,1,Hương vị tình thân,actor-actor,1.0
Lê Linh Hương,Nam Anh,1,Hương vị tình thân,actor-actor,1.0
Lê Linh Hương,Đặng Minh Cúc,1,Hương vị tình thân,actor-actor,1.0
Lê Linh Hương,Đào Hoàng Yến,1,Hương vị tình thân,actor-actor,1.0
Lê Linh Hương,Phùng Khánh Linh,1,Hương vị tình thân,actor-actor,1.0
Lê Linh Hương,Đào Hiền Thục Anh,1,Hương vị tình thân,actor-actor,1.0
Lê Linh Hương,Võ sư Vũ Hải,1,Hương vị tình thân,actor-actor,1.0
